product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B07WDK3ZS2,iQOO Z6 Pro 5G by vivo,Electronics,20.0,29.0,30.0,4.3,9499
B08RZ5K9YH,MI 33W SonicCharge 2,Electronics,999.0,1.0,50.0,4.3,1777
B08444S68L,OPPO A31,Electronics,12.0,15.0,22.0,4.2,58506
B07WHQBZLS,iQOO vivo Z6 5G,Electronics,17.0,21.0,18.0,4.0,21350
B085DTN6R2,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1,Computers&Accessories,350.0,899.0,61.0,4.2,2263
B09JS562TP,Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery,Electronics,1.0,1.0,14.0,4.0,9378
B09KLVMZ3B,Portronics Konnect L 1,Computers&Accessories,159.0,399.0,60.0,4.1,4768
B09V17S2BG,boAt Wave Lite Smartwatch with 1,Electronics,1.0,6.0,79.0,3.9,21796
B0B5CGTBKV,boAt Wave Call Smart Watch,Electronics,1.0,7.0,75.0,3.8,17833
B0B23LW7NV,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack,Electronics,999.0,2.0,66.0,4.7,7779
B09KGV7WSV,KINGONE Upgraded Stylus Pen,Electronics,2.0,5.0,65.0,4.3,17129
B0971DWFDT,Portronics CarPower Mini Car Charger with Dual Output,Electronics,337.0,699.0,52.0,4.2,4969
B0BNV7JM5Y,boAt Newly Launched Wave Electra with 1,Electronics,2.0,7.0,62.0,4.1,154
B0B53QFZPY,PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1,Electronics,1.0,5.0,78.0,3.3,4415
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter,Computers&Accessories,349.0,399.0,13.0,4.4,18757
B07WJWRNVK,iQOO vivo Z6 5G,Electronics,16.0,20.0,21.0,4.0,21350
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note,Electronics,499.0,499.0,0.0,4.2,31539
B09C6HXFC1,Duracell USB Lightning Apple Certified,Computers&Accessories,970.0,1.0,46.0,4.5,815
B0B244R4KB,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack,Electronics,999.0,2.0,66.0,4.6,6129
B0BMGG6NKT,Samsung Galaxy M04 Dark Blue,Electronics,10.0,13.0,22.0,4.2,284
B082LSVT4B,Ambrane Unbreakable 60W / 3A Fast Charging 1,Computers&Accessories,249.0,399.0,38.0,4.0,43994
B092JHPL72,SWAPKART Flexible Mobile Tabletop Stand,Electronics,251.0,999.0,75.0,3.7,3234
B08WRBG3XW,boAt Type C A325 Tangle-free,Computers&Accessories,199.0,499.0,60.0,4.1,13045
B09GFM8CGS,Redmi 9A Sport,Electronics,6.0,7.0,19.0,4.1,313832
B0B3MWYCHQ,Fire-Boltt Ring 3 Smart Watch 1,Electronics,2.0,9.0,70.0,4.2,20879
B09J2MM5C6,Amozo Ultra Hybrid Camera,Electronics,279.0,1.0,81.0,4.2,2646
B07Q4QV1DL,ELV Aluminum Adjustable Mobile Phone Foldable Tabletop Stand Dock Mount for All Smartphones,Electronics,269.0,1.0,82.0,4.5,28978
B0B56YRBNT,Tecno Spark 9,Electronics,8.0,13.0,33.0,3.8,3145
B09NHVCHS9,Flix Micro Usb Cable For Smartphone,Computers&Accessories,59.0,199.0,70.0,4.0,9377
B01DF26V7A,JBL C100SI Wired In Ear Headphones with Mic,Electronics,599.0,1.0,54.0,4.1,192589
B08K4PSZ3V,Tukzer Capacitive Stylus Pen for Touch Screens Devices,Electronics,349.0,999.0,65.0,3.8,16557
B0B4F1YC3J,Samsung Galaxy M13 5G,Electronics,13.0,19.0,28.0,4.1,18998
B08K4RDQ71,Tukzer Capacitive Stylus Pen for Touch Screens Devices,Electronics,349.0,999.0,65.0,3.8,16557
B085CZ3SR1,Mi 10W Wall Charger for Mobile Phones with Micro USB Cable,Electronics,499.0,599.0,17.0,4.2,21916
B09YV3K34W,Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button,Electronics,2.0,9.0,78.0,4.2,29472
B09Z6WH2N1,STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector,Electronics,95.0,499.0,81.0,4.2,1949
B09NL4DJ2Z,FLiX,Computers&Accessories,139.0,249.0,44.0,4.0,9377
B0BGSV43WY,Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1,Electronics,4.0,7.0,44.0,3.5,37
B0926V9CTV,Elv Mobile Phone Mount Tabletop Holder for Phones,Electronics,89.0,599.0,85.0,4.3,2351
B07WGPKMP5,iQOO Z6 44W by vivo,Electronics,15.0,20.0,26.0,4.1,19253
B0BBFJ9M3X,Redmi 11 Prime 5G,Electronics,13.0,15.0,13.0,3.9,2180
B09PLFJ7ZW,Noise Pulse Buzz 1,Electronics,1.0,4.0,60.0,3.9,7571
B0B53NXFFR,PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1,Electronics,1.0,5.0,77.0,3.3,4415
B07GNC2592,Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational,Electronics,599.0,999.0,40.0,4.0,18654
B09TP5KBN7,pTron Volta Dual Port 12W Smart USB Charger Adapter,Electronics,199.0,1.0,82.0,4.0,3197
B0949SBKMP,boAt Flash Edition Smart Watch with Activity Tracker,Electronics,1.0,6.0,74.0,4.0,26880
B09V175NP7,boAt Wave Lite Smartwatch with 1,Electronics,1.0,6.0,79.0,3.9,21796
B07WHSJXLF,iQOO Z6 Pro 5G by vivo,Electronics,20.0,29.0,30.0,4.3,9499
B0BD3T6Z1D,Samsung Galaxy M32 Prime Edition,Electronics,12.0,13.0,4.0,4.1,56098
B09LHYZ3GJ,Redmi Note 11T 5G,Electronics,16.0,20.0,19.0,4.1,31822
B07WFPMGQQ,iQOO Z6 Pro 5G by vivo,Electronics,19.0,27.0,29.0,4.3,9499
B09QS9X9L8,Redmi Note 11,Electronics,12.0,18.0,32.0,4.1,50772
B0B6BLTGTT,Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1,Electronics,2.0,5.0,50.0,4.1,7148
B077Z65HSD,boAt A400 USB Type-C to USB-A 2,Computers&Accessories,299.0,999.0,70.0,4.3,20850
B09W5XR9RT,Duracell USB C To Lightning Apple Certified,Computers&Accessories,970.0,1.0,51.0,4.4,184
B084DTMYWK,Myvn 30W Warp/20W Dash Charging Usb Type C Charger Cable Compatible For Cellular Phones Oneplus 8T 8 8Pro 7 Pro / 7T / 7T Pro Nord And Oneplus 3 / 3T / 5 / 5T / 6 / 6T / 7,Electronics,329.0,999.0,67.0,4.2,3492
B0B53QLB9H,PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1,Electronics,1.0,5.0,78.0,3.3,4415
B0BDYW3RN3,SanDisk Ultra® microSDXC™ UHS-I Card,Electronics,1.0,3.0,43.0,4.4,67260
B0B3RS9DNF,Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1,Electronics,1.0,9.0,80.0,4.3,27704
B09QS9X16F,Redmi Note 11,Electronics,12.0,18.0,32.0,4.1,50772
B08HV25BBQ,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight,Electronics,1.0,4.0,70.0,4.0,92588
B09LJ116B5,Redmi Note 11T 5G,Electronics,16.0,20.0,19.0,4.1,31822
B0BMVWKZ8G,Newly Launched Boult Dive+ with 1,Electronics,1.0,8.0,76.0,4.3,240
B0BD92GDQH,OnePlus Nord Watch with 1,Electronics,4.0,6.0,29.0,3.8,758
B08Y1SJVV5,pTron Solero MB301 3A Micro USB Data,Computers&Accessories,99.0,666.66,85.0,3.9,24870
B0B5GF6DQD,Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1,Electronics,2.0,5.0,58.0,3.7,828
B09JS94MBV,Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery,Electronics,1.0,1.0,14.0,4.0,9378
B09YV463SW,Fire-Boltt Ninja 3 Smartwatch Full Touch 1,Electronics,1.0,9.0,85.0,4.2,22638
B07XLCFSSN,Amazonbasics Nylon Braided Usb-C To Lightning Cable,Computers&Accessories,899.0,1.0,53.0,4.4,13552
B09NL4DCXK,Flix,Electronics,249.0,599.0,58.0,3.9,2147
B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,Electronics,299.0,1.0,75.0,4.5,596
B0B8ZWNR5T,STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector,Electronics,79.0,499.0,84.0,4.2,1949
B0BBFJLP21,Redmi 11 Prime 5G,Electronics,13.0,15.0,13.0,3.9,2180
B01F262EUU,Samsung Original EHS64 Wired in Ear Earphones with Mic,Electronics,949.0,999.0,5.0,4.2,31539
B09VZBGL1N,STRIFF Multi Angle Tablet/Mobile Stand,Electronics,99.0,499.0,80.0,4.1,2451
B0BNVBJW2S,boAt Newly Launched Wave Electra with 1,Electronics,2.0,7.0,69.0,4.1,154
B0B2DJ5RVQ,WeCool B1 Mobile Holder for Bikes,Electronics,689.0,1.0,66.0,4.3,1193
B096TWZRJC,Sounce 360 Adjustable Mobile Phone Holder,Electronics,499.0,1.0,74.0,4.1,1475
B09GP6FBZT,OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage,Electronics,299.0,999.0,70.0,4.3,8891
B0B3DV7S9B,EN LIGNE Adjustable Cell Phone Stand,Electronics,209.0,499.0,58.0,3.6,104
B09MKP344P,Tecno Spark 8T,Electronics,8.0,12.0,35.0,4.1,6662
B08JW1GVS7,URBN 20000 mAh Lithium_Polymer 22,Electronics,2.0,3.0,46.0,4.0,8380
B09LHZSMRR,Redmi Note 11T 5G,Electronics,16.0,20.0,19.0,4.1,31822
B0B5V47VK4,OnePlus 10T 5G,Electronics,44.0,49.0,10.0,4.3,3075
B08H21B6V7,Nokia 150,Electronics,2.0,2.0,13.0,3.9,14266
B09BNXQ6BR,Noise ColorFit Ultra SE Smart Watch with 1,Electronics,2.0,6.0,57.0,4.1,38879
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback,Electronics,1.0,2.0,53.0,4.1,97175
B08L5FM4JC,SanDisk Ultra microSD UHS-I Card 64GB,Electronics,649.0,2.0,73.0,4.4,67260
B0B54Y2SNX,iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max,Electronics,799.0,3.0,80.0,3.8,119
B08BQ947H3,LIRAMARK Webcam Cover Slide,Computers&Accessories,149.0,149.0,0.0,4.3,10833
B082T6V3DT,AmazonBasics New Release Nylon USB-A to Lightning Cable Cord,Computers&Accessories,799.0,2.0,62.0,4.3,8188
B0B7DHSKS7,Nokia 8210 4G Volte keypad Phone with Dual SIM,Electronics,3.0,5.0,28.0,3.5,1641
B09SJ1FTYV,Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard,Electronics,199.0,1.0,90.0,4.0,4740
B09XJ5LD6L,Samsung Galaxy M53 5G,Electronics,23.0,32.0,27.0,3.9,8866
B07WHS7MZ1,iQOO 9 SE 5G,Electronics,29.0,39.0,25.0,4.3,8399
B0BBVKRP7B,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women,Electronics,281.0,1.0,86.0,2.8,87
B09NY7W8YD,POCO C31,Electronics,7.0,11.0,33.0,3.8,125
B0BMM7R92G,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter,Electronics,249.0,999.0,75.0,4.5,38
B08M66K48D,POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage,Electronics,299.0,599.0,50.0,4.3,4674
B09RFB2SJQ,10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys,Electronics,499.0,1.0,74.0,4.1,412
B0B82YGCF6,Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1,Electronics,899.0,3.0,74.0,3.0,681
B08HF4W2CT,URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging,Electronics,1.0,3.0,54.0,4.0,36384
B08BCKN299,Sounce Gold Plated 3,Electronics,120.0,999.0,88.0,3.9,6491
B0B2X35B1K,Noise ColorFit Ultra 2 Buzz 1,Electronics,3.0,6.0,43.0,4.1,10229
B09QS9CWLV,Redmi Note 11,Electronics,12.0,18.0,32.0,4.1,50772
B0B1NX6JTN,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max,Electronics,1.0,2.0,38.0,4.3,1801
B078G6ZF5Z,Oraimo 18W USB,Electronics,699.0,1.0,42.0,4.0,14404
B0BBW521YC,LAPSTER 12pcs Spiral Cable Protectors for Charger,Electronics,99.0,999.0,90.0,4.4,305
B09HSKYMB3,MI REDMI 9i Sport,Electronics,7.0,9.0,21.0,4.3,1376
B09YV42QHZ,Fire-Boltt Ninja 3 Smartwatch Full Touch 1,Electronics,1.0,7.0,81.0,4.2,22638
B09BF8JBWX,Lava A1 Josh 21,Electronics,1.0,1.0,16.0,3.8,2352
B0B5YBGCKD,POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14,Electronics,150.0,599.0,75.0,4.3,714
B01GGKYKQM,Amazon Basics USB Type-C to USB-A 2,Computers&Accessories,219.0,700.0,69.0,4.3,20052
B09MY4W73Q,Amozo Ultra Hybrid Camera,Electronics,474.0,1.0,74.0,4.3,1454
B08R69VDHT,Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable,Computers&Accessories,115.0,499.0,77.0,4.0,7732
B09T37CKQ5,FLiX Usb Charger,Electronics,239.0,599.0,60.0,3.9,2147
B09GFPN6TP,Redmi 9A Sport,Electronics,7.0,9.0,21.0,4.1,313832
B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector,Electronics,265.0,999.0,73.0,3.7,465
B08VB57558,Samsung Galaxy S20 FE 5G,Electronics,37.0,74.0,49.0,4.2,27790
B09CMP1SC8,Ambrane 2 in 1 Type-C,Computers&Accessories,199.0,499.0,60.0,4.1,602
B09YLXYP7Y,Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile,Computers&Accessories,179.0,399.0,55.0,4.0,1423
B0B9BXKBC7,WeCool S5 Long Selfie Stick,Electronics,1.0,3.0,55.0,4.6,245
B09NY6TRXG,POCO C31,Electronics,8.0,11.0,29.0,3.9,276
B09NVPJ3P4,Noise ColorFit Pulse Grand Smart Watch with 1,Electronics,1.0,3.0,50.0,4.0,30254
B0B3NDPCS9,Fire-Boltt Visionary 1,Electronics,3.0,17.0,78.0,4.3,17161
B09VGKFM7Y,Amazon Basics 2 Amp USB Wall Charger,Electronics,219.0,499.0,56.0,4.4,14
B07QCWY5XV,Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand,Electronics,599.0,1.0,57.0,4.1,14560
B098QXR9X2,Ambrane 27000mAh Power Bank,Electronics,2.0,2.0,17.0,4.1,3156
B07H1S7XW8,STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips,Electronics,89.0,499.0,82.0,4.1,9340
B0BNXFDTZ2,Fire-Boltt Tank 1,Electronics,2.0,11.0,75.0,4.4,768
B088ZFJY82,Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mount for All Smartphones,Electronics,314.0,1.0,79.0,4.5,28978
B0B4F4QZ1H,Samsung Galaxy M13 5G,Electronics,13.0,19.0,28.0,4.1,18998
B09BCNQ9R2,DYAZO USB 3,Electronics,139.0,499.0,72.0,4.2,4971
B0B9BD2YL4,KINGONE Wireless Charging Pencil,Electronics,2.0,6.0,63.0,4.5,1526
B071Z8M4KX,boAt BassHeads 100 in-Ear Wired Headphones with Mic,Electronics,365.0,999.0,63.0,4.1,363711
B09N3ZNHTY,boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic,Electronics,1.0,4.0,67.0,3.9,136954
B0B3RRWSF6,Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1,Electronics,1.0,9.0,80.0,4.3,27709
B0B5B6PQCT,boAt Wave Call Smart Watch,Electronics,1.0,7.0,77.0,3.8,17833
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories,289.0,650.0,56.0,4.3,253105
B01J0XWYKQ,Logitech B170 Wireless Mouse,Computers&Accessories,599.0,895.0,33.0,4.4,61314
B09CTRPSJR,Storio Kids Toys LCD Writing Tablet 8,Computers&Accessories,217.0,237.0,8.0,3.8,7354
B08JQN8DGZ,boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback,Electronics,1.0,2.0,57.0,3.8,180998
B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work with Tablet Slot,Computers&Accessories,263.0,699.0,62.0,3.5,690
B0BDRVFDKP,SanDisk Ultra® microSDXC™ UHS-I Card,Electronics,569.0,1.0,43.0,4.4,67262
B0B5LVS732,Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1,Electronics,1.0,4.0,60.0,4.1,10689
B08TV2P1N8,boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback,Electronics,1.0,3.0,65.0,4.1,141841
B07XCM6T4N,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook Tablet Tray Desk Table Book with Free Phone Stand,Computers&Accessories,349.0,1.0,77.0,4.3,24791
B07T5DKR5D,ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic,Electronics,149.0,399.0,63.0,3.5,21764
B01DEWVZ2C,JBL C100SI Wired In Ear Headphones with Mic,Electronics,599.0,999.0,40.0,4.1,192587
B07PR1CL3S,boAt Rockerz 450 Bluetooth On Ear Headphones with Mic,Electronics,1.0,3.0,69.0,4.1,107151
B09V12K8NT,boAt Wave Lite Smartwatch with 1,Electronics,1.0,6.0,79.0,3.9,21797
B07JQKQ91F,JBL C50HI,Electronics,499.0,999.0,50.0,3.9,92995
B08W56G1K9,LAPSTER Spiral Charger Spiral Charger Cable Protectors for Wires Data Cable Saver Charging Cord Protective Cable Cover Set of 3,Computers&Accessories,99.0,999.0,90.0,4.1,8751
B07WG8PDCW,pTron Bullet Pro 36W PD Quick Charger,Electronics,349.0,1.0,73.0,4.0,14283
B01L8ZNWN2,HP v236w USB 2,Computers&Accessories,475.0,1.0,68.0,4.2,64273
B009VCGPSY,HP X1000 Wired USB Mouse with 3 Handy Buttons,Computers&Accessories,269.0,649.0,59.0,4.3,54315
B0B296NTFV,Portronics Toad 23 Wireless Optical Mouse with 2,Computers&Accessories,299.0,599.0,50.0,4.1,1597
B09NVPSCQT,Noise ColorFit Pulse Grand Smart Watch with 1,Electronics,1.0,3.0,60.0,4.0,30254
B09YV4RG4D,Fire-Boltt Ninja 3 Smartwatch Full Touch 1,Electronics,1.0,7.0,81.0,4.2,22638
B07TCN5VR9,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver,Electronics,329.0,999.0,67.0,3.9,77027
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant – Black,Computers&Accessories,549.0,1.0,69.0,4.3,28829
B09YV4MW2T,Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button,Electronics,2.0,9.0,78.0,4.2,29478
B01HJI0FS2,Dell MS116 1000Dpi USB Wired Optical Mouse,Computers&Accessories,299.0,650.0,54.0,4.5,33176
B076B8G5D8,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable,MusicalInstruments,798.0,1.0,60.0,4.0,68664
B07JW9H4J1,Wayona Nylon Braided USB to Lightning Fast Charging,Computers&Accessories,399.0,1.0,64.0,4.2,24269
B014SZO90Y,Duracell Ultra Alkaline AA Battery,Electronics,266.0,315.0,16.0,4.5,28030
B07KCMR8D6,Classmate Octane Neon- Blue Gel Pens,OfficeProducts,50.0,50.0,0.0,4.3,5792
B00N1U9AJS,3M Scotch Double Sided Heavy Duty Tape,Home&Kitchen,130.0,165.0,21.0,3.9,14778
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic,Electronics,449.0,1.0,65.0,4.1,91770
B0B3N7LR6K,Fire-Boltt Visionary 1,Electronics,3.0,16.0,76.0,4.3,17162
B07QZ3CZ48,boAt BassHeads 122 Wired Earphones with Heavy Bass,Electronics,399.0,1.0,69.0,4.2,206
B09T3H12GV,Dell USB Wireless Keyboard,Computers&Accessories,1.0,2.0,44.0,4.2,33717
B098NS6PVG,Ambrane Unbreakable 60W / 3A Fast Charging 1,Computers&Accessories,199.0,349.0,43.0,4.0,43994
B096MSW6CT,Sounce Fast Phone Charging Cable,Computers&Accessories,199.0,999.0,80.0,3.9,7928
B09ZQK9X8G,Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1,Electronics,2.0,5.0,50.0,4.1,5179
B08ZJDWTJ1,Seagate Expansion 1TB External HDD - USB 3,Computers&Accessories,4.0,4.0,18.0,4.5,50810
B08FTFXNNB,HP w100 480P 30 FPS Digital Webcam with Built-in Mic,Electronics,499.0,1.0,75.0,3.7,3369
B08YDFX7Y1,ZEBRONICS Zeb-Dash Plus 2,Computers&Accessories,299.0,449.0,33.0,3.5,11827
B08HDJ86NZ,boAt Deuce USB 300 2 in 1 Type-C,Computers&Accessories,329.0,699.0,53.0,4.2,94364
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard,Computers&Accessories,699.0,999.0,30.0,3.5,15295
B07N42JB4S,SYVO WT 3130 Aluminum Tripod,Electronics,799.0,3.0,80.0,4.3,27139
B0B31BYXQQ,Boult Audio Airbass Z20 True Wireless,Electronics,1.0,5.0,75.0,3.9,9504
B08CF3B7N1,Portronics Konnect L 1,Computers&Accessories,154.0,399.0,61.0,4.2,16905
B07SLMR1K6,SanDisk Ultra Flair 64GB USB 3,Computers&Accessories,519.0,1.0,62.0,4.3,30058
B09MQSCJQ1,boAt Xtend Smartwatch with Alexa Built-in,Electronics,2.0,7.0,71.0,4.2,69619
B094YFFSMY,Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote,Electronics,399.0,1.0,80.0,4.0,3382
B092X94QNQ,boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime,Electronics,1.0,3.0,62.0,4.1,109864
B0846D5CBP,Casio FX-991ES Plus-2nd Edition Scientific Calculator,OfficeProducts,1.0,1.0,0.0,4.5,5760
B00KXULGJQ,TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender,Computers&Accessories,1.0,5.0,66.0,4.2,49551
B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic,Electronics,455.0,1.0,69.0,4.1,161677
B08LPJZSSW,DIGITEK®,Electronics,399.0,995.0,60.0,3.9,21372
B09MT84WV5,Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD,Electronics,1.0,3.0,74.0,4.3,140035
B08Y1TFSP6,pTron Solero TB301 3A Type-C Data,Computers&Accessories,149.0,1.0,85.0,3.9,24870
B08CYPB15D,HP 805 Black Original Ink Cartridge,Computers&Accessories,717.0,761.0,6.0,4.0,7199
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3,Computers&Accessories,99.0,999.0,90.0,4.0,1396
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15,Computers&Accessories,39.0,299.0,87.0,3.5,15233
B07JJFSG2B,SanDisk Ultra 128 GB USB 3,Computers&Accessories,889.0,2.0,64.0,4.3,55747
B09NR6G588,Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic,Electronics,1.0,4.0,76.0,3.8,14961
B07JPX9CR7,Dell WM118 Wireless Mouse,Computers&Accessories,569.0,1.0,56.0,4.4,9275
B08D11DZ2W,Boult Audio AirBass PowerBuds with Inbuilt Powerbank,Electronics,1.0,8.0,83.0,3.7,28324
B07Q7561HD,Eveready 1015 Carbon Zinc AA Battery - 10 Pieces,Electronics,149.0,180.0,17.0,4.4,644
B0819HZPXL,Zebronics Zeb-Transformer-M Optical USB Gaming Mouse with LED Effect,Computers&Accessories,399.0,549.0,27.0,4.4,18139
B00LXTFMRS,PIDILITE Fevicryl Acrylic Colours Sunflower Kit,Home&Kitchen,191.0,225.0,15.0,4.4,7203
B0B9LDCX89,STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad,Computers&Accessories,129.0,999.0,87.0,4.2,491
B0765B3TH7,Gizga Essentials Hard Drive Case Shell,Computers&Accessories,199.0,599.0,67.0,4.5,13568
B0B1F6GQPS,Boult Audio FXCharge with ENC,Electronics,999.0,4.0,78.0,3.8,3390
B07LG59NPV,Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant,Electronics,899.0,4.0,80.0,3.8,103052
B07RD611Z8,Ambrane 20000mAh Power Bank with 20W Fast Charging,Electronics,1.0,2.0,28.0,4.1,18678
B08WRWPM22,boAt Micro USB 55 Tangle-free,Computers&Accessories,176.63,499.0,65.0,4.1,15189
B00AXHBBXU,Casio FX-82MS 2nd Gen Non-Programmable Scientific Calculator,OfficeProducts,522.0,550.0,5.0,4.4,12179
B08MCD9JFY,Tygot 10 Inches Big LED Ring Light for Camera,Electronics,799.0,1.0,60.0,3.8,12958
B083RCTXLL,HP X200 Wireless Mouse with 2,Computers&Accessories,681.0,1.0,43.0,4.2,8258
B08HLZ28QC,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for 12V Router Broadband Modem | Current Surge,Computers&Accessories,1.0,3.0,66.0,4.1,11716
B07GVR9TG7,TP-Link Archer AC1200 Archer C6 Wi-Fi Speed Up to 867 Mbps/5 GHz + 400 Mbps/2,Computers&Accessories,2.0,4.0,50.0,4.4,35024
B0856HY85J,boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback,Electronics,1.0,4.0,64.0,4.1,55192
B07CD2BN46,Xiaomi Mi Wired in Ear Earphones with Mic Basic with Ultra Deep Bass,Electronics,429.0,599.0,28.0,4.1,119466
B07PLHTTB4,Zodo 8,Computers&Accessories,100.0,499.0,80.0,3.5,9638
B077T3BG5L,Zebronics ZEB-KM2100 Multimedia USB Keyboard Comes with 114 Keys Including 12 Dedicated Multimedia Keys,Computers&Accessories,329.0,399.0,18.0,3.6,33735
B08DDRGWTJ,MI Usb Type-C Cable Smartphone,Computers&Accessories,229.0,299.0,23.0,4.3,30411
B079Y6JZC8,ZEBRONICS Zeb-Comfort Wired USB Mouse,Computers&Accessories,139.0,299.0,54.0,3.8,3044
B0856HNMR7,boAt Rockerz 370 On Ear Bluetooth Headphones with Upto 12 Hours Playtime,Electronics,1.0,2.0,52.0,4.0,33584
B0B12K5BPM,ZEBRONICS Zeb-Astra 20 Wireless BT v5,Electronics,1.0,2.0,54.0,3.9,1779
B08MTCKDYN,Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger,Electronics,119.0,299.0,60.0,4.1,5999
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1,Computers&Accessories,154.0,339.0,55.0,4.3,13391
B00LVMTA2A,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,Electronics,225.0,250.0,10.0,4.4,26556
